Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,PriceOneRoom,PriceSquare
5736,1,1.0,38.866105136467255,37.866105136467255,1.0,6,17.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,142155.31782415847,142155.31782415847,3657.5653085129206
1818,45,2.0,62.99937491068538,60.08643050453893,1.0,7,19.0,1977,0.195781053,1,1,23,5212,6,900.0,3,2,1,385908.3388154483,192954.16940772414,6125.589965972726
992,999,1.0,39.78348289956492,19.80208701454685,8.0,11,17.0,1987,0.0,1,1,23,5067,4,900.0,2,6,1,270357.8143034028,270357.8143034028,6795.7301522828575
12284,1,2.0,65.78602113835325,65.14968600104484,0.0,15,17.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,177203.80719886202,88601.90359943101,2693.639228099664
523,999,1.0,18.50917706919791,15.170850503719851,3.0,5,5.0,1970,0.225824954,0,1,41,6558,7,1548.0,3,2,1,115845.86152704182,115845.86152704182,6258.833717671164
5455,999,1.0,41.30260084710324,18.773175727868495,9.0,2,7.0,2003,0.041116354,1,1,53,14892,4,900.0,1,4,1,155644.45180544409,155644.45180544409,3768.393481602266
643,999,3.0,63.86801728904197,40.99230135430807,7.0,4,9.0,1978,0.0077202819999999,1,1,38,4788,2,900.0,0,4,1,280930.70240196696,93643.56746732233,4398.613176460186
5328,74,2.0,87.10519184487794,87.20199450729118,1.0,9,17.0,2018,0.075778755,1,1,6,1437,3,900.0,0,2,1,261621.4958414077,130810.74792070386,3003.512078904765
6101,45,2.0,60.351510698246805,59.351510698246805,1.0,6,10.0,1977,0.195781053,1,1,23,5212,6,900.0,3,2,1,350843.21243251004,175421.60621625502,5813.329415840156
154,999,3.0,67.41622951764275,47.768505357968046,6.0,8,12.0,1973,0.0,1,1,33,7425,1,900.0,2,5,1,325093.48506446247,108364.49502148748,4822.1843225359535
5977,999,2.0,85.91644306957555,45.4256470672939,16.0,1,1.0,2013,0.0,1,1,36,6714,2,2672.0,0,2,1,493707.3557317052,246853.6778658526,5746.366330969947
5827,999,2.0,57.535587253090114,56.535587253090114,1.0,10,10.0,1977,0.282797669,1,1,33,8667,2,900.0,0,6,1,290233.7914195982,145116.8957097991,5044.422161590266
1670,999,1.0,39.68097551216411,24.220959077669715,8.0,2,12.0,1976,0.002211665,1,1,39,7614,3,900.0,1,5,0,170413.67228469998,170413.67228469998,4294.593821980512
9460,27,3.0,97.64399825510958,97.75223334964976,1.0,2,10.0,2019,0.072157581,1,1,2,629,1,900.0,0,0,0,266893.64539600734,88964.54846533579,2733.333847091223
15366,30,3.0,78.1166255565342,46.3519400792865,10.0,7,15.0,1982,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,447734.9092992124,149244.96976640413,5731.621227995566
6087,1,1.0,58.36400092711056,57.36400092711056,1.0,1,1.0,2014,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,180926.58579228056,180926.58579228056,3099.96886639481
2496,999,3.0,102.2697457555868,104.82131143979068,1.0,1,1.0,2018,0.060753049,1,1,15,2787,2,520.0,0,7,1,426601.1389033861,142200.37963446204,4171.332741189314
7593,9,3.0,71.43639432415388,45.0540364753687,9.0,9,14.0,1995,0.161531741,1,1,25,5648,1,30.0,2,4,1,252480.40009833744,84160.13336611248,3534.3385187201343
10306,27,3.0,80.77323738378792,42.59265634863394,11.0,2,2.0,2017,0.017647053,1,1,2,469,0,900.0,0,0,1,233544.61620677632,77848.20540225877,2891.361344068788
13087,999,1.0,43.427260519886346,21.911174134153583,12.0,6,17.0,1999,0.019508796,1,1,37,7687,11,176.0,5,5,1,318852.5730106035,318852.5730106035,7342.221664306767
8127,1,1.0,41.97250509002429,42.457421636412704,10.0,14,17.0,2016,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,142824.7374973892,142824.7374973892,3402.816610327476
3311,999,3.0,61.72556147102641,42.65639876240685,5.0,9,9.0,1971,0.040242764,1,1,25,3478,11,2729.0,3,1,1,356687.929375762,118895.97645858733,5778.609718166583
4893,999,3.0,60.58598291336033,46.74076394049139,6.0,8,9.0,1976,0.0,1,1,39,8647,0,810.0,0,5,1,260231.56517831644,86743.8550594388,4295.243762083631
5068,999,3.0,74.85145164302371,47.853147034687424,9.0,8,17.0,1997,0.0,1,1,39,8647,0,810.0,0,5,1,365098.3934211165,121699.4644737055,4877.639449964419
6248,30,3.0,80.44220595919417,79.44220595919417,1.0,7,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,212749.60906317877,70916.53635439293,2644.7510548268656
11775,999,2.0,68.20694778911897,68.32523705627871,1.0,3,9.0,2016,0.178916796,1,1,18,3594,4,192.0,1,5,1,285114.3084706429,142557.15423532145,4180.135861703624
15872,999,2.0,58.66628927424734,32.01723475833242,9.0,13,16.0,2004,0.041116354,1,1,53,14892,4,900.0,1,4,1,264550.8253511648,132275.4126755824,4509.418076784589
15788,62,1.0,46.99920709657985,45.99920709657985,1.0,1,1.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,157559.6284038829,157559.6284038829,3352.389074992471
12768,27,1.0,42.336791622763,40.475446762501655,1.0,11,25.0,2014,0.2114012139999999,1,1,9,1892,0,900.0,0,1,1,104065.2953024053,104065.2953024053,2458.034520652081
9001,27,1.0,36.0064880778121,15.8117360171392,8.0,10,16.0,2014,0.017647053,1,1,2,469,0,900.0,0,0,1,107122.34085402288,107122.34085402288,2975.084396526685
12996,999,1.0,39.602164296463286,20.027669597614118,8.0,15,17.0,1994,0.041116354,1,1,53,14892,4,900.0,1,4,1,173800.16063438304,173800.16063438304,4388.653088081463
14229,1,2.0,53.64923237674169,52.64923237674169,1.0,7,17.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,202944.33149664,101472.16574832,3782.8002844756734
9631,23,3.0,80.92442265057002,44.37689131920144,11.0,8,17.0,2014,0.075778755,1,1,6,1437,3,900.0,0,2,1,90422.2865289775,30140.762176325836,1117.367088541602
3200,11,1.0,34.16930110128006,22.193026157914822,7.0,9,12.0,1975,0.0001696759999999,1,1,36,5992,0,900.0,1,1,1,178262.84950588582,178262.84950588582,5217.046991318405
15281,1,1.0,41.54337023538872,40.54337023538872,1.0,11,17.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,141496.4358025544,141496.4358025544,3405.9931825661233
4209,999,2.0,59.25681290892211,37.57867951711944,9.0,22,22.0,1985,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,260902.7474887517,130451.37374437584,4402.915625748553
14735,999,1.0,30.547918630743208,17.254994983788063,5.0,5,9.0,1965,0.020741326,1,1,24,5613,5,1340.0,2,5,1,201412.15024469543,201412.15024469543,6593.318277402889
13588,999,1.0,41.6201213345374,17.514985561026524,10.0,12,17.0,1979,0.150817539,1,1,16,3433,4,2643.0,4,5,1,186291.3509086849,186291.3509086849,4475.992499188025
15699,999,1.0,40.55738957417456,19.770447545413614,8.0,16,16.0,1982,0.101872465,1,1,23,4583,3,900.0,3,3,1,178026.73189781103,178026.73189781103,4389.501734874274
1178,9,3.0,82.24790858214094,80.04916269253158,1.0,1,1.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,236541.3555386779,78847.11851289263,2875.955870688726
7804,999,4.0,95.08747529892912,72.75896602032117,10.0,2,5.0,1957,0.23861713,1,1,26,3889,6,705.0,3,6,1,535019.8061269942,133754.95153174855,5626.6064951776
11176,30,2.0,64.87205665490781,63.87205665490781,1.0,4,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,175545.37675002232,87772.68837501116,2706.0245320084464
10774,999,3.0,66.55400131937023,42.202707859456666,8.0,7,12.0,1985,0.007658515,1,1,35,7077,56,2301.0,3,19,1,494730.42497612425,164910.14165870807,7433.518874426191
11451,999,2.0,55.09782440538872,30.535378354657908,11.0,3,16.0,1980,0.0922906419999999,1,1,21,4346,2,165.0,1,2,1,229922.62328957973,114961.31164478986,4172.989147409832
6930,999,1.0,43.136733781331614,19.62316037674868,9.0,13,25.0,2007,0.333891544,1,1,30,6564,1,900.0,0,0,1,125152.89795596426,125152.89795596426,2901.306774647991
9712,27,1.0,38.04478718242163,21.74071782449572,8.0,6,12.0,1991,0.07542368,1,1,11,3097,0,900.0,0,0,1,129007.82283474327,129007.82283474327,3390.9461029749323
1479,23,3.0,80.31504727637342,79.31504727637342,1.0,13,25.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,173737.29981524346,57912.43327174782,2163.1973796565567
5004,1,2.0,64.64901407560838,63.64901407560838,1.0,11,17.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,185842.1038589769,92921.05192948844,2874.6316787079018
1799,999,1.0,38.46659034407683,16.48641897626167,9.0,11,11.0,1975,0.019508796,1,1,37,7687,11,176.0,5,5,1,212668.33645225145,212668.33645225145,5528.650565333993
16203,8,2.0,64.4161370999176,33.34141217282735,12.0,9,17.0,2010,0.0922906419999999,1,1,21,4346,2,165.0,1,2,1,305559.0288991854,152779.5144495927,4743.51680581567
9395,11,1.0,32.80106056456635,18.90749971590692,7.0,8,12.0,1974,0.0001696759999999,1,1,36,5992,0,900.0,1,1,1,149985.36154724634,149985.36154724634,4572.57658641896
13609,999,1.0,40.55702344662989,22.585527654742176,9.0,5,16.0,1986,0.033493708,1,1,66,10573,1,1322.0,3,8,1,178332.82630038325,178332.82630038325,4397.088621038877
14041,6,2.0,73.37352932090057,73.37352932090057,0.0,24,25.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,199090.3201623893,99545.16008119466,2713.3807246979204
13800,52,2.0,67.46828849329812,26.91497782704049,12.0,7,17.0,2008,0.371148999,1,1,34,7065,1,750.0,2,5,1,283758.8713968815,141879.43569844076,4205.811022241484
11050,999,3.0,77.49502314248043,46.720820547455375,10.0,12,17.0,1993,0.019508796,1,1,37,7687,11,176.0,5,5,1,427418.9988627959,142472.99962093195,5515.438044027083
16665,999,3.0,85.28248851649552,49.03351262633275,10.0,16,18.0,1996,0.033493708,1,1,66,10573,1,1322.0,3,8,1,314334.91940848454,104778.30646949484,3685.8084804559285
9804,23,3.0,68.9341663675234,68.9341663675234,0.0,3,4.0,1977,0.034656082,1,1,0,168,0,900.0,0,0,1,124577.08994476568,41525.69664825523,1807.189330187607
8665,27,2.0,70.18538190537032,66.75930664691523,0.0,3,3.0,2015,0.07542368,1,1,11,3097,0,900.0,0,0,1,155089.91297147656,77544.95648573828,2209.7181601231646
10645,999,3.0,89.7181972719181,58.74759892435183,12.0,3,5.0,1934,0.051942062,1,1,17,4017,7,800.0,2,0,1,237152.4435387513,79050.8145129171,2643.303708165125
8345,999,3.0,80.33811448333822,48.34130747924844,10.0,11,17.0,1991,0.090799103,1,1,74,19083,2,900.0,5,15,1,303267.727938056,101089.24264601867,3774.8922773256327
3392,21,2.0,55.93592389095278,31.882763473816777,8.0,2,12.0,1985,0.194489265,1,1,47,8004,3,125.0,3,5,1,197513.9302335333,98756.96511676665,3531.0747815408786
14693,23,1.0,35.01648569348798,19.945695502981117,5.0,4,5.0,1968,0.386771659,1,1,5,1135,0,900.0,0,0,0,116937.61163006026,116937.61163006026,3339.5016465575004
3456,999,3.0,81.80086543390603,80.80086543390603,1.0,1,1.0,2014,0.212515361,1,1,19,3293,16,628.0,3,7,1,247858.85011068327,82619.61670356109,3030.0272349923953
6173,999,1.0,48.52146545904213,51.008362078129935,1.0,22,25.0,2015,0.23861713,1,1,26,3889,6,705.0,3,6,1,296128.6080422766,296128.6080422766,6103.043369377296
11928,52,2.0,45.812538968760094,32.67175242052147,5.0,8,12.0,1972,0.371148999,1,1,34,7065,1,750.0,2,5,1,193831.8036221524,96915.9018110762,4230.977107693763
13124,999,1.0,35.741916283626175,18.684569907741245,6.0,8,9.0,1975,0.282797669,1,1,33,8667,2,900.0,0,6,1,141729.12269481865,141729.12269481865,3965.3476207079184
11157,999,2.0,58.10203737710474,56.26536756390578,8.0,7,8.0,1960,0.236108458,1,1,16,3893,27,900.0,3,10,1,302332.3547878733,151166.17739393664,5203.472518968984
7592,999,3.0,95.38833626185723,94.73259585532338,1.0,1,1.0,2014,0.041124634,1,1,46,9515,5,900.0,1,10,1,463959.1863476712,154653.0621158904,4863.898507192999
5658,999,3.0,75.2762596878399,45.18729424593887,0.0,19,27.0,2003,0.0,1,1,18,3374,5,620.0,1,2,1,439468.0286399691,146489.3428799897,5838.069405445774
3511,999,1.0,48.32749759784949,48.02800704362888,1.0,3,10.0,2020,0.019508796,1,1,37,7687,11,176.0,5,5,1,227402.46759942235,227402.46759942235,4705.446772595597
14603,27,2.0,63.59687995090474,33.92625728503763,12.0,12,17.0,2014,0.017647053,1,1,2,469,0,900.0,0,0,1,170957.40022229243,85478.70011114622,2688.1413106156688
3297,999,1.0,41.25608103134408,19.086271929342196,8.0,4,15.0,2011,0.041116354,1,1,53,14892,4,900.0,1,4,1,176193.0754643042,176193.0754643042,4270.717699299709
12333,999,3.0,72.99141664882637,42.47497323287754,9.0,7,8.0,1947,0.327018035,1,1,12,2270,23,2500.0,1,0,1,431812.74278489256,143937.5809282975,5915.938648819685
1749,999,2.0,79.89224641384985,44.44595549674957,13.0,6,30.0,2012,0.0,1,1,36,6714,2,2672.0,0,2,1,377848.74870549137,188924.37435274568,4729.479588647401
8936,6,1.0,42.143803102989146,41.143803102989146,1.0,13,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,132437.77228597607,132437.77228597607,3142.5206681592203
359,23,2.0,54.00717225401837,53.83976038082713,1.0,3,3.0,1977,0.005767451,1,1,1,388,0,900.0,0,0,1,77794.92791208305,38897.46395604152,1440.455492581261
16006,999,2.0,49.49163499533474,32.719284566913146,5.0,5,5.0,1966,0.225824954,0,1,41,6558,7,1548.0,3,2,1,176556.54645285555,88278.27322642777,3567.4017734410754
6628,999,1.0,32.4944007922154,18.922713795088463,5.0,4,4.0,1965,0.0144231139999999,1,1,19,3806,4,900.0,0,3,1,159139.6129612222,159139.6129612222,4897.447224179831
870,1,2.0,52.93090981770104,55.160362115579176,1.0,9,17.0,2015,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,204979.8902881769,102489.94514408844,3872.5933673565523
4906,999,2.0,68.7722252047021,32.82432009457311,10.0,10,22.0,2006,0.035145267,1,1,42,9292,3,2620.0,0,3,1,373077.86534514296,186538.93267257148,5424.833415447416
12068,999,1.0,31.471151649428304,20.12122175109074,5.0,4,5.0,1961,0.333891544,1,1,30,6564,1,900.0,0,0,1,151234.76512919014,151234.76512919014,4805.504635288345
1269,23,3.0,103.83861109141466,102.83861109141466,1.0,7,9.0,1977,0.014072961,1,1,2,475,0,900.0,0,0,1,201102.0835009756,67034.02783365853,1936.6792504951238
8570,999,3.0,64.61795143697549,45.52380575985357,6.0,9,9.0,1977,0.037177818,1,1,52,11217,1,2300.0,1,7,1,227018.82650281265,75672.94216760421,3513.2470382357033
15473,999,4.0,64.23452400829068,48.06163021821586,6.0,8,9.0,1980,0.037177818,1,1,52,11217,1,2300.0,1,7,1,247637.48203292163,61909.37050823041,3855.2084857196005
1240,46,2.0,43.60373034329688,25.273971623778152,6.0,2,12.0,1970,0.0,1,1,47,11319,0,1145.0,3,5,1,218127.62787083635,109063.81393541818,5002.499239250724
5545,999,1.0,34.33979984765733,17.924970558226015,5.0,2,5.0,1968,0.307466659,1,0,30,5048,9,325.0,2,5,1,151638.4759117068,151638.4759117068,4415.8229396917
3090,27,2.0,61.18857591089803,61.18857591089803,0.0,7,17.0,1977,0.017647053,1,1,2,469,0,900.0,0,0,1,193762.7822773441,96881.39113867204,3166.6496464879133
15277,58,1.0,51.63831671904047,44.50744251640879,1.0,9,9.0,2016,0.43788524,1,1,23,5735,3,1084.0,0,5,1,102406.67686626868,102406.67686626868,1983.1528867111294
962,46,2.0,57.853389504825486,28.645216540986773,11.0,5,22.0,2016,0.188783766,1,1,31,6137,4,900.0,0,1,1,323170.92196625186,161585.46098312593,5586.032637539699
6666,1,3.0,79.01996723886413,79.01996723886413,0.0,6,17.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,240054.438797518,80018.14626583933,3037.8959544727936
16268,44,1.0,51.92415192637835,48.72328516304823,12.0,16,24.0,2012,0.036122292,1,1,24,4378,0,1036.0,1,1,1,244348.9504724976,244348.9504724976,4705.882357384526
13291,44,2.0,48.00371731410969,32.70067017701306,5.0,3,5.0,1961,0.036122292,1,1,24,4378,0,1036.0,1,1,1,180646.7823524708,90323.3911762354,3763.1831962182946
9786,999,3.0,65.98678124109064,42.192942066861015,7.0,3,14.0,1987,0.0,1,1,30,5562,0,900.0,0,5,0,274257.24549524416,91419.08183174806,4156.245240894723
1313,999,2.0,44.49564422009545,30.377814321257627,5.0,5,5.0,1934,0.341071945,1,1,27,5664,48,2300.0,3,11,1,293249.1067614061,146624.55338070306,6590.512664809712
3940,27,1.0,36.50219081491664,2.9676661705551357,1.0,12,19.0,2017,0.2114012139999999,1,1,9,1892,0,900.0,0,1,1,105418.00990880658,105418.00990880658,2887.9913110784423
10931,999,2.0,58.994643728814616,30.39790500625512,11.0,20,24.0,2006,0.0922906419999999,1,1,21,4346,2,165.0,1,2,1,314432.0111074207,157216.00555371036,5329.8399860298405
10063,999,2.0,40.10739628471247,25.7479771779132,7.0,1,9.0,1971,0.210473241,1,1,11,2398,2,1994.0,3,0,1,211707.0200428555,105853.51002142775,5278.503210230846
11079,62,1.0,46.20043983937595,45.20043983937595,1.0,8,15.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,122153.3538624686,122153.3538624686,2643.986816730673
15278,45,1.0,50.21461597897875,50.75953300851644,1.0,11,22.0,1977,0.195781053,1,1,23,5212,6,900.0,3,2,1,267089.1526697981,267089.1526697981,5318.952409824446
8886,53,2.0,48.90774933466093,29.31826121358408,5.0,3,9.0,1968,0.341071945,1,1,27,5664,48,2300.0,3,11,1,201788.71087182683,100894.35543591341,4125.904659628635
9840,999,3.0,78.82403756582674,53.01632343698572,8.0,2,8.0,1958,0.0,1,1,23,3684,2,900.0,0,4,1,611542.0634300027,203847.35447666756,7758.319445629739
3114,9,2.0,55.32816460685603,51.364581443021926,8.0,6,14.0,1992,0.161531741,1,1,25,5648,1,30.0,2,4,1,178602.15426657413,89301.07713328706,3228.0513104973397
16025,999,1.0,37.24413345702725,23.84136760617782,9.0,3,16.0,1984,0.0,1,1,33,7425,1,900.0,2,5,1,176994.6840008317,176994.6840008317,4752.283583266889
3664,23,1.0,37.45686306098349,36.45686306098349,1.0,7,17.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,122418.00047633116,122418.00047633116,3268.2395286819005
9375,999,1.0,36.62625605007077,20.33234313782575,5.0,4,5.0,1962,0.069660344,1,1,31,6119,4,900.0,1,2,1,166205.09844717203,166205.09844717203,4537.867540159101
13351,6,1.0,50.82506946143228,50.82506946143228,0.0,17,25.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,154935.47199634375,154935.47199634375,3048.406497779877
13960,999,1.0,43.23964947101206,25.800611748603146,8.0,12,12.0,1995,0.090799103,1,1,74,19083,2,900.0,5,15,1,181308.44330674064,181308.44330674064,4193.1062236822745
6182,999,4.0,89.06827028565746,55.04745489702529,10.0,3,9.0,1999,0.1220903469999999,1,1,29,6566,7,1894.0,4,0,1,514738.2045929522,128684.55114823805,5779.142257305515
9049,999,1.0,37.933510753433694,21.37754746600257,8.0,14,16.0,1980,0.041124634,1,1,46,9515,5,900.0,1,10,1,199712.7032979483,199712.7032979483,5264.809381764659
14573,999,2.0,41.773175578284,25.406111018257874,5.0,5,5.0,1960,0.118537385,1,1,30,6207,1,1183.0,1,0,1,162286.22228710394,81143.11114355197,3884.938600920474
1751,999,1.0,36.708566172313,21.33817351575411,5.0,5,5.0,1968,0.040242764,1,1,25,3478,11,2729.0,3,1,1,154000.67344451105,154000.67344451105,4195.224425863417
4877,11,1.0,42.535157817094245,21.921874434972445,8.0,7,9.0,1987,0.012338886,1,1,35,5776,1,2078.0,2,4,1,163681.41940891664,163681.41940891664,3848.1441661216904
6005,57,3.0,92.2045883485266,51.93321351552902,11.0,22,23.0,2007,0.133215333,1,1,49,11395,3,1406.0,3,4,0,451014.5784774851,150338.19282582836,4891.454824055859
7233,999,2.0,45.50200797550222,29.87866262637405,5.0,3,5.0,1968,0.307466659,1,0,30,5048,9,325.0,2,5,1,179600.6586131336,89800.3293065668,3947.093031802654
1094,62,1.0,56.87123925255901,56.87123925255901,0.0,4,17.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,158015.03357334287,158015.03357334287,2778.470025448456
8768,999,1.0,50.97489077227677,49.97489077227677,1.0,7,16.0,2018,0.23861713,1,1,26,3889,6,705.0,3,6,1,260328.41337559265,260328.41337559265,5106.993059358843
2255,8,3.0,71.7312573737462,48.25650080785893,8.0,12,14.0,1977,0.458174486,1,0,26,4439,1,1130.0,1,5,1,256118.73714274704,85372.91238091567,3570.5318228045876
14807,58,1.0,43.55555305187426,42.55555305187426,1.0,12,17.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,132336.84181514202,132336.84181514202,3038.3460326523705
10030,27,1.0,49.48673446441897,19.90384340631492,1.0,15,17.0,2016,0.017647053,1,1,2,469,0,900.0,0,0,1,140042.6074072874,140042.6074072874,2829.9019711631654
6787,52,1.0,33.25743913400357,21.502248056347515,6.0,1,4.0,1970,0.371148999,1,1,34,7065,1,750.0,2,5,1,109844.44549520013,109844.44549520013,3302.8533872558855
14994,999,2.0,52.171986398491335,31.647732144097446,8.0,13,17.0,1995,0.188783766,1,1,31,6137,4,900.0,0,1,1,230693.7423155456,115346.8711577728,4421.793346212645
770,999,2.0,49.483501104334486,49.483501104334486,0.0,16,17.0,2015,0.118537385,1,1,30,6207,1,1183.0,1,0,1,217009.33846251943,108504.66923125972,4385.488771398001
1696,45,3.0,77.24236882923958,46.45525874019572,1.0,18,22.0,2018,0.195781053,1,1,23,5212,6,900.0,3,2,1,479318.8476393341,159772.94921311137,6205.387728320045
6217,34,2.0,52.280851618420456,30.496945964943237,8.0,8,9.0,1998,0.069753361,1,1,53,13670,4,900.0,1,11,1,240299.1656301765,120149.58281508824,4596.313147001421
10090,6,3.0,82.51114631059642,81.9420497683325,1.0,4,14.0,2017,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,222140.52148339868,74046.84049446623,2692.2486405314976
7198,999,2.0,80.29411463750326,81.45294580021593,0.0,13,17.0,1977,0.041124634,1,1,46,9515,5,900.0,1,10,1,448076.4556562929,224038.22782814645,5580.43958363803
58,999,1.0,34.77615971424928,33.124455860932855,6.0,3,5.0,1961,0.08761909,1,1,8,1497,5,900.0,1,0,1,146948.2777833846,146948.2777833846,4225.546437296054
8446,999,3.0,78.52446072023794,48.47335415544861,10.0,14,16.0,1984,0.0,1,1,18,3374,5,620.0,1,2,1,382951.8942950996,127650.63143169986,4876.848446746509
5865,11,2.0,54.05713649613937,34.371170816122124,6.0,6,9.0,1974,0.0001696759999999,1,1,36,5992,0,900.0,1,1,1,234040.5752550257,117020.28762751285,4329.503751493391
7796,23,3.0,79.88118351090323,78.88118351090323,1.0,14,25.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,219229.78836398447,73076.59612132816,2744.4484261310563
16605,23,2.0,55.259822408828136,54.971782753319445,1.0,5,17.0,2015,0.034656082,1,1,0,168,0,900.0,0,0,1,112509.01881408186,56254.50940704093,2036.0003689788873
16405,999,1.0,39.4297999489241,21.905964254231947,8.0,4,12.0,1976,0.002211665,1,1,39,7614,3,900.0,1,5,0,201384.48960847367,201384.48960847367,5107.41849741413
10163,999,3.0,74.11648651286535,47.31994289438159,10.0,6,16.0,1976,0.100455735,1,1,43,7227,0,900.0,1,6,0,323403.47696118813,107801.1589870627,4363.4485682892
4390,9,2.0,56.6598378371675,31.79833820092684,8.0,8,12.0,1980,0.136244425,1,1,11,2370,0,900.0,0,1,1,186438.8550855756,93219.4275427878,3290.4939760218685
15602,999,3.0,101.51468038040476,58.443251113485054,13.0,14,15.0,2004,0.0,1,1,6,2733,0,920.0,0,4,1,425080.9453256799,141693.6484418933,4187.383969813815
15763,9,2.0,55.11312272424382,31.56057955053189,11.0,11,14.0,2000,0.161531741,1,1,25,5648,1,30.0,2,4,1,227091.1907765899,113545.59538829495,4120.4558833080655
2212,999,1.0,42.95681982091118,22.674933687998195,8.0,6,12.0,1973,0.127811589,1,1,28,7287,5,320.0,1,3,1,172983.14544278817,172983.14544278817,4026.9076287295547
14526,57,2.0,47.35270045694528,30.86241481604307,5.0,1,5.0,1962,0.133215333,1,1,49,11395,3,1406.0,3,4,0,182376.40574348724,91188.20287174362,3851.4467809351277
16106,999,1.0,57.98553906511643,26.34967173831315,12.0,13,14.0,2016,1.8e-09,1,1,16,3681,73,1815.0,2,5,1,362927.5188976107,362927.5188976107,6258.931532740456
13747,999,2.0,40.52302195637024,30.66052578998813,5.0,6,9.0,1960,0.16909109,1,1,19,3856,10,900.0,2,5,1,242225.73118002072,121112.86559001036,5977.484390004697
5566,45,3.0,60.65766662808751,38.50525011529462,6.0,4,5.0,1966,0.195781053,1,1,23,5212,6,900.0,3,2,1,251197.62055647865,83732.54018549288,4141.234480657746
4670,999,3.0,82.58765936804535,52.00449042585728,7.0,3,5.0,1961,0.020741326,1,1,24,5613,5,1340.0,2,5,1,412841.1719354788,137613.72397849293,4998.823977995125
8815,999,2.0,44.50585361791512,27.73466543033364,5.0,5,5.0,1966,0.225824954,0,1,41,6558,7,1548.0,3,2,1,165331.36366473424,82665.68183236712,3714.8228878859823
4212,999,3.0,63.922700470298246,41.73858845974191,7.0,3,8.0,1929,0.007658515,1,1,35,7077,56,2301.0,3,19,1,380359.1129588075,126786.37098626916,5950.297940487382
2064,53,1.0,36.425176299554025,20.561347752129425,5.0,7,9.0,1974,0.3139245519999999,1,1,22,4625,11,3855.0,2,10,1,173358.47570083433,173358.47570083433,4759.303682572893
12198,6,1.0,41.93973295417603,1.0711926869480517,1.0,12,17.0,2019,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,127233.28962719512,127233.28962719512,3033.717209554293
7487,999,2.0,46.782804463568695,27.72456765282175,7.0,5,10.0,2003,0.041116354,1,1,53,14892,4,900.0,1,4,1,161219.3093761769,80609.65468808846,3446.123233200431
6808,999,3.0,106.86763811684766,64.34175553522033,14.0,4,22.0,2011,0.236108458,1,1,16,3893,27,900.0,3,10,1,610557.4056148571,203519.13520495236,5713.21137412321
10585,999,1.0,38.42352419652569,19.830021321099355,9.0,12,16.0,1985,0.127375905,1,1,43,8429,3,900.0,3,9,1,190578.01295747128,190578.01295747128,4959.930587905406
14063,999,3.0,80.53328764147247,54.64209132790669,8.0,5,5.0,1960,0.050272014,1,1,21,4231,14,1020.0,0,3,1,333865.7470330601,111288.58234435337,4145.686297067652
3187,57,1.0,47.25173973149201,17.551966418254377,9.0,20,24.0,2004,0.133215333,1,1,49,11395,3,1406.0,3,4,0,187113.34682373237,187113.34682373237,3959.9250289408155
8232,61,1.0,38.04011960567568,18.55678452432521,7.0,11,12.0,1998,0.300322518,1,1,52,10311,6,900.0,1,9,1,223982.5218300159,223982.5218300159,5888.060399173854
5307,999,2.0,54.46269527386273,34.68164368324514,9.0,5,17.0,2005,0.151346216,1,0,32,5889,10,830.0,4,1,1,362893.5620144436,181446.7810072218,6663.158335988568
8779,9,3.0,83.40274329376999,45.549906485914526,9.0,21,22.0,1996,0.161531741,1,1,25,5648,1,30.0,2,4,1,256504.24383595405,85501.41461198468,3075.489290951349
